Unnamed: 0,Направление,Дата создания,Текст,appeal_id,raw_text,clean_text,text_tokens,text_lemmatized_tokens,text_lem,text_length,emotion_score,urgency_flag,date_norm,address_norm,category_norm,source_text_column,source_date_column,source_address_column,source_category_column
384,Дороги,2022-02-23,"[id153083756|Катя], вот возьмём Курортный район, снег убирают , в Выборгском нет, Показывали Ситцевую улицу, там как после взрыва, кто не убирает ? Везде есть перегибы на местах",appeal_000384,"[id153083756|Катя], вот возьмём Курортный район, снег убирают , в Выборгском нет, Показывали Ситцевую улицу, там как после взрыва, кто не убирает ? Везде есть перегибы на местах","id153083756 Катя , вот возьмем Курортный район, снег убирают , в Выборгском нет, Показывали Ситцевую улицу, там как после взрыва, кто не убирает ? Везде есть перегибы на местах","['153083756', 'катя', 'вот', 'возьмем', 'курортный', 'район', 'снег', 'убирают', 'выборгском', 'нет', 'показывали', 'ситцевую', 'улицу', 'там', 'как', 'после', 'взрыва', 'кто', 'убирает', 'везде', 'есть', 'перегибы', 'местах']","['153083756', 'катя', 'взять', 'курортный', 'снег', 'убирать', 'выборгский', 'показывать', 'ситцевый', 'улица', 'там', 'после', 'взрыв', 'кто', 'убирать', 'везде', 'есть', 'перегиб', 'место']",153083756 катя взять курортный снег убирать выборгский показывать ситцевый улица там после взрыв кто убирать везде есть перегиб место,176,0.0,False,2022-02-23,,Дороги,Текст,Дата создания,,Направление
385,Дороги,2022-02-23,Уберите перекрёсток затрудняет движение,appeal_000385,Уберите перекрёсток затрудняет движение,Уберите перекресток затрудняет движение,"['уберите', 'перекресток', 'затрудняет', 'движение']","['убрать', 'перекрёсток', 'затруднять', 'движение']",убрать перекрёсток затруднять движение,39,0.0,False,2022-02-23,,Дороги,Текст,Дата создания,,Направление
386,Дороги,2022-02-23,"Вот за такую ""уборку Санкт-Петербурга"" Администрация города платит Исполнителям сотни миллионов рублей. Подробности:<br>https://www.fontanka.ru/2022/02/23/70464980/",appeal_000386,"Вот за такую ""уборку Санкт-Петербурга"" Администрация города платит Исполнителям сотни миллионов рублей. Подробности:<br>https://www.fontanka.ru/2022/02/23/70464980/",Вот за такую уборку Санкт-Петербурга Администрация города платит Исполнителям сотни миллионов рублей. Подробности:,"['вот', 'такую', 'уборку', 'санкт-петербурга', 'администрация', 'города', 'платит', 'исполнителям', 'сотни', 'миллионов', 'рублей', 'подробности']","['такой', 'уборка', 'санкт-петербург', 'платить', 'исполнитель', 'сотня', 'миллион', 'рубль', 'подробность']",такой уборка санкт-петербург платить исполнитель сотня миллион рубль подробность,114,0.0,False,2022-02-23,,Дороги,Текст,Дата создания,,Направление
387,Дороги,2022-02-23,"А пешеходные зоны? А вывозить то, что откололи?",appeal_000387,"А пешеходные зоны? А вывозить то, что откололи?","А пешеходные зоны? А вывозить то, что откололи?","['пешеходные', 'зоны', 'вывозить', 'что', 'откололи']","['пешеходный', 'зона', 'вывозить', 'отколоть']",пешеходный зона вывозить отколоть,47,0.0,False,2022-02-23,,Дороги,Текст,Дата создания,,Направление
388,Благоустройство,2022-02-23,"Доброе утро , прошу срочно разобраться с комунальщиками !!!что за дела кому деньги платят за плохую работу ,на Композиторов 29 кор 3 не убирается дорога !!!бабушки падают, дети падают, из-за колдобин ,которые должны выкалывать ЛОМОМ !!!,машины царапают дно ,не выехать и буксуют постоянно, кто будет платить за испорченные машины !!!!Прошу срочно взять под ваш контроль , звонили в службы ,кормят завтраками ,ваши избиратели не знают куда уже обращаться",appeal_000388,"Доброе утро , прошу срочно разобраться с комунальщиками !!!что за дела кому деньги платят за плохую работу ,на Композиторов 29 кор 3 не убирается дорога !!!бабушки падают, дети падают, из-за колдобин ,которые должны выкалывать ЛОМОМ !!!,машины царапают дно ,не выехать и буксуют постоянно, кто будет платить за испорченные машины !!!!Прошу срочно взять под ваш контроль , звонили в службы ,кормят завтраками ,ваши избиратели не знают куда уже обращаться","Доброе утро , прошу срочно разобраться с комунальщиками !!!что за дела кому деньги платят за плохую работу ,на Композиторов 29 кор 3 не убирается дорога !!!бабушки падают, дети падают, из-за колдобин ,которые должны выкалывать ЛОМОМ !!!,машины царапают дно ,не выехать и буксуют постоянно, кто будет платить за испорченные машины !!!!Прошу срочно взять под ваш контроль , звонили в службы ,кормят завтраками ,ваши избиратели не знают куда уже обращаться","['доброе', 'утро', 'прошу', 'срочно', 'разобраться', 'комунальщиками', 'что', 'дела', 'кому', 'деньги', 'платят', 'плохую', 'работу', 'композиторов', '29', 'кор', '3', 'убирается', 'дорога', 'бабушки', 'падают', 'дети', 'падают', 'из-за', 'колдобин', 'которые', 'должны', 'выкалывать', 'ломом', 'машины', 'царапают', 'дно', 'выехать', 'буксуют', 'постоянно', 'кто', 'будет', 'платить', 'испорченные', 'машины', 'прошу', 'срочно', 'взять', 'под', 'ваш', 'контроль', 'звонили', 'службы', 'кормят', 'завтраками', 'ваши', 'избиратели', 'знают', 'куда', 'уже', 'обращаться']","['утро', 'срочно', 'разобраться', 'комунальщик', 'дело', 'кто', 'деньга', 'платить', 'плохой', 'работа', 'композитор', 'кор', 'убираться', 'дорога', 'бабушка', 'падать', 'ребёнок', 'падать', 'из-за', 'колдобина', 'который', 'должный', 'выкалывать', 'лом', 'машина', 'царапать', 'дно', 'выехать', 'буксовать', 'постоянно', 'кто', 'платить', 'испортить', 'машина', 'срочно', 'взять', 'ваш', 'контроль', 'звонить', 'служба', 'кормить', 'завтрак', 'ваш', 'избиратель', 'знать', 'куда', 'обращаться']",утро срочно разобраться комунальщик дело кто деньга платить плохой работа композитор кор убираться дорога бабушка падать ребёнок падать из-за колдобина который должный выкалывать лом машина царапать дно выехать буксовать постоянно кто платить испортить машина срочно взять ваш контроль звонить служба кормить завтрак ваш избиратель знать куда обращаться,453,0.3,True,2022-02-23,на Композиторов 29,Благоустройство,Текст,Дата создания,,Направление
389,Благоустройство,2022-02-23,"[club59565200|Петроградский район Санкт-Петербурга], Малый пр,,д<br>32.Между Красносельской и Ропшинской ул.",appeal_000389,"[club59565200|Петроградский район Санкт-Петербурга], Малый пр,,д<br>32.Между Красносельской и Ропшинской ул.","club59565200 Петроградский район Санкт-Петербурга , Малый пр,,д 32.Между Красносельской и Ропшинской ул.","['club', '59565200', 'петроградский', 'район', 'санкт-петербурга', 'малый', '32', 'между', 'красносельской', 'ропшинской']","['club', '59565200', 'петроградский', 'санкт-петербург', 'малый', 'между', 'красносельский', 'ропшинский']",club 59565200 петроградский санкт-петербург малый между красносельский ропшинский,104,0.0,False,2022-02-23,,Благоустройство,Текст,Дата создания,,Направление
390,Благоустройство,2022-02-23,Ситуация не поменялась,appeal_000390,Ситуация не поменялась,Ситуация не поменялась,"['ситуация', 'поменялась']","['ситуация', 'поменяться']",ситуация поменяться,22,0.0,False,2022-02-23,,Благоустройство,Текст,Дата создания,,Направление
391,Автомобильные дороги,2022-02-23,Снежная глыба почти на Чернышевской!!!,appeal_000391,Снежная глыба почти на Чернышевской!!!,Снежная глыба почти на Чернышевской!!!,"['снежная', 'глыба', 'почти', 'чернышевской']","['снежный', 'глыба', 'почти', 'чернышевский']",снежный глыба почти чернышевский,38,0.3,False,2022-02-23,,Автомобильные дороги,Текст,Дата создания,,Направление
392,Дворы и территории общего пользования,2022-02-23,"Здравствуйте! В понедельник (21 февраля) я подала жалобу где рассказала о том, что в посёлке Стрельна по улице Балтийской были частично разбиты сугробы вдоль дороги и сброшены в канавы, которые служат единственным водоотводом. Эти канавы мы вынуждены чистить самостоятельно!!! 23февраля все сугробы были свалены в канаву!!!!! Ещё и утрамбованы!!! У кого хватило ума такое сделать? Чем вообще думают??? Теперь при таянии снега у нас будет подтопление находящегося в собственности земельного участка, зданий и сооружений на нем расположенных. В связи с чем прошу незамедлительно расчистить канаву забитую и утрамбованную снежными массами расположенную вдоль нашего земельного участка!!!",appeal_000392,"Здравствуйте! В понедельник (21 февраля) я подала жалобу где рассказала о том, что в посёлке Стрельна по улице Балтийской были частично разбиты сугробы вдоль дороги и сброшены в канавы, которые служат единственным водоотводом. Эти канавы мы вынуждены чистить самостоятельно!!! 23февраля все сугробы были свалены в канаву!!!!! Ещё и утрамбованы!!! У кого хватило ума такое сделать? Чем вообще думают??? Теперь при таянии снега у нас будет подтопление находящегося в собственности земельного участка, зданий и сооружений на нем расположенных. В связи с чем прошу незамедлительно расчистить канаву забитую и утрамбованную снежными массами расположенную вдоль нашего земельного участка!!!","Здравствуйте! В понедельник 21 февраля я подала жалобу где рассказала о том, что в поселке Стрельна по улице Балтийской были частично разбиты сугробы вдоль дороги и сброшены в канавы, которые служат единственным водоотводом. Эти канавы мы вынуждены чистить самостоятельно!!! 23февраля все сугробы были свалены в канаву!!!!! Еще и утрамбованы!!! У кого хватило ума такое сделать? Чем вообще думают??? Теперь при таянии снега у нас будет подтопление находящегося в собственности земельного участка, зданий и сооружений на нем расположенных. В связи с чем прошу незамедлительно расчистить канаву забитую и утрамбованную снежными массами расположенную вдоль нашего земельного участка!!!","['здравствуйте', 'понедельник', '21', 'февраля', 'подала', 'жалобу', 'где', 'рассказала', 'том', 'что', 'поселке', 'стрельна', 'улице', 'балтийской', 'были', 'частично', 'разбиты', 'сугробы', 'вдоль', 'дороги', 'сброшены', 'канавы', 'которые', 'служат', 'единственным', 'водоотводом', 'эти', 'канавы', 'вынуждены', 'чистить', 'самостоятельно', '23ф', 'евраля', 'все', 'сугробы', 'были', 'свалены', 'канаву', 'еще', 'утрамбованы', 'кого', 'хватило', 'ума', 'такое', 'сделать', 'чем', 'вообще', 'думают', 'теперь', 'при', 'таянии', 'снега', 'нас', 'будет', 'подтопление', 'находящегося', 'собственности', 'земельного', 'участка', 'зданий', 'сооружений', 'нем', 'расположенных', 'связи', 'чем', 'прошу', 'незамедлительно', 'расчистить', 'канаву', 'забитую', 'утрамбованную', 'снежными', 'массами', 'расположенную', 'вдоль', 'нашего', 'земельного', 'участка']","['понедельник', 'февраль', 'подать', 'жалоба', 'где', 'рассказать', 'тот', 'посёлок', 'стрельна', 'улица', 'балтийский', 'частично', 'разбитый', 'сугроб', 'вдоль', 'дорога', 'сбросить', 'канава', 'который', 'служить', 'единственный', 'водоотвод', 'канава', 'вынудить', 'чистить', 'самостоятельно', '23ф', 'евраль', 'сугроб', 'свалить', 'канава', 'утрамбовать', 'кто', 'хватить', 'ум', 'такой', 'сделать', 'чем', 'вообще', 'думать', 'таяние', 'снег', 'подтопление', 'находиться', 'собственность', 'земельный', 'участок', 'здание', 'сооружение', 'немой', 'расположить', 'связь', 'чем', 'незамедлительно', 'расчистить', 'канава', 'забитый', 'утрамбовать', 'снежный', 'масса', 'расположить', 'вдоль', 'наш', 'земельный', 'участок']",понедельник февраль подать жалоба где рассказать тот посёлок стрельна улица балтийский частично разбитый сугроб вдоль дорога сбросить канава который служить единственный водоотвод канава вынудить чистить самостоятельно 23ф евраль сугроб свалить канава утрамбовать кто хватить ум такой сделать чем вообще думать таяние снег подтопление находиться собственность земельный участок здание сооружение немой расположить связь чем незамедлительно расчистить канава забитый утрамбовать снежный масса расположить вдоль наш земельный участок,682,0.3,False,2022-02-23,понедельник 21,Дворы и территории общего пользования,Текст,Дата создания,,Направление
393,Автомобильные дороги,2022-02-23,"Всю зиму систематически не убирался снег, не расчищались дороги и тротуары от сугробов и наледи. Невозможно ходить.",appeal_000393,"Всю зиму систематически не убирался снег, не расчищались дороги и тротуары от сугробов и наледи. Невозможно ходить.","Всю зиму систематически не убирался снег, не расчищались дороги и тротуары от сугробов и наледи. Невозможно ходить.","['всю', 'зиму', 'систематически', 'убирался', 'снег', 'расчищались', 'дороги', 'тротуары', 'сугробов', 'наледи', 'невозможно', 'ходить']","['весь', 'зима', 'систематически', 'убираться', 'снег', 'расчищаться', 'дорога', 'тротуар', 'сугроб', 'наледь', 'невозможно', 'ходить']",весь зима систематически убираться снег расчищаться дорога тротуар сугроб наледь невозможно ходить,115,0.2,False,2022-02-23,,Автомобильные дороги,Текст,Дата создания,,Направление
394,Автомобильные дороги,2022-02-23,"Прошу в срочном порядке произвести очистку проезжей части (дороги общего пользования) между ЖК Солнцепарк и ЖК Образцовый квартал. Текущее состояние дороги делает затруднительным безаварийное движение ТС, в том числе экстренных служб! В случае бездействия со стороны администрации Пушкинского района будут направлены жалобы в органы Прокуратуры и АП РФ.",appeal_000394,"Прошу в срочном порядке произвести очистку проезжей части (дороги общего пользования) между ЖК Солнцепарк и ЖК Образцовый квартал. Текущее состояние дороги делает затруднительным безаварийное движение ТС, в том числе экстренных служб! В случае бездействия со стороны администрации Пушкинского района будут направлены жалобы в органы Прокуратуры и АП РФ.","Прошу в срочном порядке произвести очистку проезжей части дороги общего пользования между ЖК Солнцепарк и ЖК Образцовый квартал. Текущее состояние дороги делает затруднительным безаварийное движение ТС, в том числе экстренных служб! В случае бездействия со стороны администрации Пушкинского района будут направлены жалобы в органы Прокуратуры и АП РФ.","['прошу', 'срочном', 'порядке', 'произвести', 'очистку', 'проезжей', 'части', 'дороги', 'общего', 'пользования', 'между', 'солнцепарк', 'образцовый', 'квартал', 'текущее', 'состояние', 'дороги', 'делает', 'затруднительным', 'безаварийное', 'движение', 'том', 'числе', 'экстренных', 'служб', 'случае', 'бездействия', 'стороны', 'администрации', 'пушкинского', 'района', 'будут', 'направлены', 'жалобы', 'органы', 'прокуратуры']","['срочный', 'порядок', 'произвести', 'очистка', 'проезжий', 'часть', 'дорога', 'общий', 'пользование', 'между', 'солнцепарк', 'образцовый', 'квартал', 'текущий', 'состояние', 'дорога', 'делать', 'затруднительный', 'безаварийный', 'движение', 'тот', 'число', 'экстренный', 'служба', 'случай', 'бездействие', 'сторона', 'пушкинский', 'направить', 'жалоба', 'орган', 'прокуратура']",срочный порядок произвести очистка проезжий часть дорога общий пользование между солнцепарк образцовый квартал текущий состояние дорога делать затруднительный безаварийный движение тот число экстренный служба случай бездействие сторона пушкинский направить жалоба орган прокуратура,351,0.3,True,2022-02-23,,Автомобильные дороги,Текст,Дата создания,,Направление
395,Дворы и территории общего пользования,2022-02-23,"Сведения о снежном навале (""привозимый городской снег""/горы из снега, вблизи АЗС) по адресу: наб. реки Пряжки, д.7А, лит. (как некоторое продолжение/ приложение к Проблеме, опубликованной на Портале ""Наш Санкт-Петербург"", №3961528, а также дополнение к №ОБ-1397-11/22-0-0(1).",appeal_000395,"Сведения о снежном навале (""привозимый городской снег""/горы из снега, вблизи АЗС) по адресу: наб. реки Пряжки, д.7А, лит. (как некоторое продолжение/ приложение к Проблеме, опубликованной на Портале ""Наш Санкт-Петербург"", №3961528, а также дополнение к №ОБ-1397-11/22-0-0(1).","Сведения о снежном навале привозимый городской снег /горы из снега, вблизи АЗС по адресу: наб. реки Пряжки, д.7А, лит. как некоторое продолжение/ приложение к Проблеме, опубликованной на Портале Наш Санкт-Петербург , №3961528, а также дополнение к №ОБ-1397-11/22-0-0 1 .","['сведения', 'снежном', 'навале', 'привозимый', 'городской', 'снег', 'горы', 'снега', 'вблизи', 'азс', 'адресу', 'наб', 'реки', 'пряжки', '7а', 'лит', 'как', 'некоторое', 'продолжение', 'приложение', 'проблеме', 'опубликованной', 'портале', 'наш', 'санкт-петербург', '3961528', 'также', 'дополнение', 'об-', '1397', '11', '22', '0', '0', '1']","['сведение', 'снежный', 'навал', 'привозить', 'городской', 'снег', 'гора', 'снег', 'вблизи', 'азс', 'адрес', 'наб', 'река', 'пряжка', 'лита', 'некоторый', 'продолжение', 'приложение', 'проблема', 'опубликовать', 'портал', 'наш', 'санкт-петербург', '3961528', 'также', 'дополнение', 'об-', '1397']",сведение снежный навал привозить городской снег гора снег вблизи азс адрес наб река пряжка лита некоторый продолжение приложение проблема опубликовать портал наш санкт-петербург 3961528 также дополнение об- 1397,270,0.0,False,2022-02-23,,Дворы и территории общего пользования,Текст,Дата создания,,Направление
396,Автомобильные дороги,2022-02-23,"Дорога не убирается! Один раз вчера засыпали песком, но колец такая, что машина виснут на них! Ни одного раза за зиму эта часть дороги не была убрана спецтранспортом!",appeal_000396,"Дорога не убирается! Один раз вчера засыпали песком, но колец такая, что машина виснут на них! Ни одного раза за зиму эта часть дороги не была убрана спецтранспортом!","Дорога не убирается! Один раз вчера засыпали песком, но колец такая, что машина виснут на них! Ни одного раза за зиму эта часть дороги не была убрана спецтранспортом!","['дорога', 'убирается', 'один', 'раз', 'вчера', 'засыпали', 'песком', 'колец', 'такая', 'что', 'машина', 'виснут', 'них', 'одного', 'раза', 'зиму', 'эта', 'часть', 'дороги', 'была', 'убрана', 'спецтранспортом']","['дорога', 'убираться', 'один', 'раз', 'вчера', 'засыпать', 'песок', 'кольцо', 'такой', 'машина', 'виснуть', 'они', 'один', 'раз', 'зима', 'часть', 'дорога', 'убрать', 'спецтранспорт']",дорога убираться один раз вчера засыпать песок кольцо такой машина виснуть они один раз зима часть дорога убрать спецтранспорт,166,0.3,False,2022-02-23,,Автомобильные дороги,Текст,Дата создания,,Направление
397,Автомобильные дороги,2022-02-23,"Дороги не чищены больше месяца. Чистим сами периодически, надоело",appeal_000397,"Дороги не чищены больше месяца. Чистим сами периодически, надоело","Дороги не чищены больше месяца. Чистим сами периодически, надоело","['дороги', 'чищены', 'больше', 'месяца', 'чистим', 'сами', 'периодически', 'надоело']","['дорога', 'чищеный', 'большой', 'месяц', 'чистить', 'сам', 'периодически', 'надоесть']",дорога чищеный большой месяц чистить сам периодически надоесть,65,0.2,False,2022-02-23,,Автомобильные дороги,Текст,Дата создания,,Направление
398,Автомобильные дороги,2022-02-23,"СНТ ""Красная Заря"", (координаты: 60.116365, 30.189253) дорогу не чистят от снега. На дороге от наледи образована большая колейность. Антигололедными средствами дорога не обрабатывается.",appeal_000398,"СНТ ""Красная Заря"", (координаты: 60.116365, 30.189253) дорогу не чистят от снега. На дороге от наледи образована большая колейность. Антигололедными средствами дорога не обрабатывается.","СНТ Красная Заря , координаты: 60.116365, 30.189253 дорогу не чистят от снега. На дороге от наледи образована большая колейность. Антигололедными средствами дорога не обрабатывается.","['снт', 'красная', 'заря', 'координаты', '60', '116365', '30', '189253', 'дорогу', 'чистят', 'снега', 'дороге', 'наледи', 'образована', 'большая', 'колейность', 'антигололедными', 'средствами', 'дорога', 'обрабатывается']","['снт', 'красный', 'заря', 'координата', '116365', '189253', 'дорога', 'чистить', 'снег', 'дорога', 'наледь', 'образовать', 'больший', 'колейность', 'антигололёдный', 'средство', 'дорога', 'обрабатываться']",снт красный заря координата 116365 189253 дорога чистить снег дорога наледь образовать больший колейность антигололёдный средство дорога обрабатываться,182,0.0,False,2022-02-23,,Автомобильные дороги,Текст,Дата создания,,Направление
399,Благоустройство,2022-02-23,Владимир Ушаков лучше бы дорогами занялся. Кошмар что творится во дворах Московского района!,appeal_000399,Владимир Ушаков лучше бы дорогами занялся. Кошмар что творится во дворах Московского района!,Владимир Ушаков лучше бы дорогами занялся. Кошмар что творится во дворах Московского района!,"['владимир', 'ушаков', 'лучше', 'дорогами', 'занялся', 'кошмар', 'что', 'творится', 'дворах', 'московского', 'района']","['владимир', 'ушаков', 'хороший', 'дорога', 'заняться', 'кошмар', 'твориться', 'двор', 'московский']",владимир ушаков хороший дорога заняться кошмар твориться двор московский,92,0.3,False,2022-02-23,,Благоустройство,Текст,Дата создания,,Направление
400,Благоустройство,2022-02-23,> ['Вот так у нас посыпают тротуары 😂'],appeal_000400,> ['Вот так у нас посыпают тротуары 😂'],Вот так у нас посыпают тротуары,"['вот', 'так', 'нас', 'посыпают', 'тротуары']","['посыпать', 'тротуар']",посыпать тротуар,31,0.0,False,2022-02-23,,Благоустройство,Текст,Дата создания,,Направление
401,Дороги,2022-02-23,"Автобусная станция Ручьи. Автобусы застривают в ямах, скоро будет ни вьехать, ни выехать со станции.",appeal_000401,"Автобусная станция Ручьи. Автобусы застривают в ямах, скоро будет ни вьехать, ни выехать со станции.","Автобусная станция Ручьи. Автобусы застривают в ямах, скоро будет ни вьехать, ни выехать со станции.","['автобусная', 'станция', 'ручьи', 'автобусы', 'застривают', 'ямах', 'скоро', 'будет', 'вьехать', 'выехать', 'станции']","['автобусный', 'станция', 'ручей', 'автобус', 'застривать', 'ям', 'скоро', 'вьехать', 'выехать', 'станция']",автобусный станция ручей автобус застривать ям скоро вьехать выехать станция,100,0.0,False,2022-02-23,,Дороги,Текст,Дата создания,,Направление
402,Благоустройство,2022-02-23,"Добрый вечер! Летом 2021 года во дворе был уложен новый асфальт! При уборке льда ковшом от трактора его весь повредили. Кто за это будет отвечать?<br>Адрес : М. Захарова 16к2, фото прилагаю, и это только малая часть того ужаса, что натворили. Это ЖКС 1 Красносельского района",appeal_000402,"Добрый вечер! Летом 2021 года во дворе был уложен новый асфальт! При уборке льда ковшом от трактора его весь повредили. Кто за это будет отвечать?<br>Адрес : М. Захарова 16к2, фото прилагаю, и это только малая часть того ужаса, что натворили. Это ЖКС 1 Красносельского района","Добрый вечер! Летом 2021 года во дворе был уложен новый асфальт! При уборке льда ковшом от трактора его весь повредили. Кто за это будет отвечать? Адрес : М. Захарова 16к2, фото прилагаю, и это только малая часть того ужаса, что натворили. Это ЖКС 1 Красносельского района","['добрый', 'вечер', 'летом', '2021', 'года', 'дворе', 'был', 'уложен', 'новый', 'асфальт', 'при', 'уборке', 'льда', 'ковшом', 'трактора', 'его', 'весь', 'повредили', 'кто', 'это', 'будет', 'отвечать', 'адрес', 'захарова', '16к', '2', 'фото', 'прилагаю', 'это', 'только', 'малая', 'часть', 'того', 'ужаса', 'что', 'натворили', 'это', 'жкс', '1', 'красносельского', 'района']","['вечер', 'лето', '2021', 'год', 'двор', 'уложить', 'новый', 'асфальт', 'уборка', 'лёд', 'ковш', 'трактор', 'весь', 'повредить', 'кто', 'отвечать', 'адрес', 'захаров', '16к', 'фото', 'прилагать', 'малый', 'часть', 'тот', 'ужас', 'натворить', 'жкс', 'красносельский']",вечер лето 2021 год двор уложить новый асфальт уборка лёд ковш трактор весь повредить кто отвечать адрес захаров 16к фото прилагать малый часть тот ужас натворить жкс красносельский,272,0.4,False,2022-02-23,Летом 2021,Благоустройство,Текст,Дата создания,,Направление
403,Автомобильные дороги,2022-02-23,"Жители ЖК София устали от отписок администрации, сколько не обращались ( и на этом сайте тоже) никаких движений в сторону решения нашей проблемы не происходит. Молим о помощи! И проблема не в снеге, там под снегом нет асфальта, грунтовое покрытие с ямами еще с лета. Сейчас все усугубилось - снег, лед, ямы с водой. К дому невозможно пройти, люди падают и травмируются. Адрес : Санкт-Петербург, Южное шоссе, проезд между домами 55 к.1 и 55 к.3 ( гостевая парковка).",appeal_000403,"Жители ЖК София устали от отписок администрации, сколько не обращались ( и на этом сайте тоже) никаких движений в сторону решения нашей проблемы не происходит. Молим о помощи! И проблема не в снеге, там под снегом нет асфальта, грунтовое покрытие с ямами еще с лета. Сейчас все усугубилось - снег, лед, ямы с водой. К дому невозможно пройти, люди падают и травмируются. Адрес : Санкт-Петербург, Южное шоссе, проезд между домами 55 к.1 и 55 к.3 ( гостевая парковка).","Жители ЖК София устали от отписок администрации, сколько не обращались и на этом сайте тоже никаких движений в сторону решения нашей проблемы не происходит. Молим о помощи! И проблема не в снеге, там под снегом нет асфальта, грунтовое покрытие с ямами еще с лета. Сейчас все усугубилось - снег, лед, ямы с водой. К дому невозможно пройти, люди падают и травмируются. Адрес : Санкт-Петербург, Южное шоссе, проезд между домами 55 к.1 и 55 к.3 гостевая парковка .","['жители', 'софия', 'устали', 'отписок', 'администрации', 'сколько', 'обращались', 'этом', 'сайте', 'тоже', 'никаких', 'движений', 'сторону', 'решения', 'нашей', 'проблемы', 'происходит', 'молим', 'помощи', 'проблема', 'снеге', 'там', 'под', 'снегом', 'нет', 'асфальта', 'грунтовое', 'покрытие', 'ямами', 'еще', 'лета', 'сейчас', 'все', 'усугубилось', 'снег', 'лед', 'ямы', 'водой', 'дому', 'невозможно', 'пройти', 'люди', 'падают', 'травмируются', 'адрес', 'санкт-петербург', 'южное', 'шоссе', 'проезд', 'между', 'домами', '55', '1', '55', '3', 'гостевая', 'парковка']","['житель', 'софия', 'устать', 'отписка', 'сколько', 'обращаться', 'сайт', 'тоже', 'никакой', 'движение', 'сторона', 'решение', 'наш', 'проблема', 'происходить', 'молить', 'помощь', 'проблема', 'снег', 'там', 'снег', 'асфальт', 'грунтовый', 'покрытие', 'ям', 'лето', 'сейчас', 'усугубиться', 'снег', 'лёд', 'ям', 'вода', 'дом', 'невозможно', 'пройти', 'человек', 'падать', 'травмироваться', 'адрес', 'санкт-петербург', 'южный', 'шоссе', 'проезд', 'между', 'дом', 'гостевой', 'парковка']",житель софия устать отписка сколько обращаться сайт тоже никакой движение сторона решение наш проблема происходить молить помощь проблема снег там снег асфальт грунтовый покрытие ям лето сейчас усугубиться снег лёд ям вода дом невозможно пройти человек падать травмироваться адрес санкт-петербург южный шоссе проезд между дом гостевой парковка,460,0.3,False,2022-02-23,проезд между домами 55,Автомобильные дороги,Текст,Дата создания,,Направление
404,Дороги,2022-02-23,К 2030 когда построят развязку Ш Революции Энергетиков и решат вопрос по расширению ЖД и Жд моста то скоростная трасса будет выходить сразу на набережную . Бокситогорская эт0 уже на 2035-2050,appeal_000404,К 2030 когда построят развязку Ш Революции Энергетиков и решат вопрос по расширению ЖД и Жд моста то скоростная трасса будет выходить сразу на набережную . Бокситогорская эт0 уже на 2035-2050,К 2030 когда построят развязку Ш Революции Энергетиков и решат вопрос по расширению ЖД и Жд моста то скоростная трасса будет выходить сразу на набережную . Бокситогорская эт0 уже на 2035-2050,"['2030', 'когда', 'построят', 'развязку', 'революции', 'энергетиков', 'решат', 'вопрос', 'расширению', 'моста', 'скоростная', 'трасса', 'будет', 'выходить', 'сразу', 'набережную', 'бокситогорская', '0', 'уже', '2035', '2050']","['2030', 'построить', 'развязка', 'революция', 'энергетик', 'решить', 'расширение', 'мост', 'скоростной', 'трасса', 'выходить', 'сразу', 'набережная', 'бокситогорский', '2035', '2050']",2030 построить развязка революция энергетик решить расширение мост скоростной трасса выходить сразу набережная бокситогорский 2035 2050,191,0.0,False,2022-02-23,уже на 2035-2050,Дороги,Текст,Дата создания,,Направление
